id,title,Service ID,HTML
14925,Service 788: Information Services,788,"<p><em>For your reference, the Fiscal 2019 Actual, Fiscal 2020 Adopted, and Fiscal 2021 Current Level of Service (CLS) expenditure and position information have been populated below.</em></p><h4><strong>Fiscal 2019 Actual</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>24,662,507</td><td>11,815,084</td><td>36,477,591</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>339</td><td>98</td><td>437</td></tr></tbody></table><h4><strong>Fiscal 2020 Adopted Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>26,178,994</td><td>15,012,717</td><td>41,191,711</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>345</td><td>105</td><td>450</td></tr></tbody></table><h4><strong>Fiscal 2021 Current Level of Service Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>27,152,687</td><td>15,313,018</td><td>42,465,705</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>346</td><td>105</td><td>451</td></tr></tbody></table>"
15008,Service 791: BCPS Alternative Options Academy for Youth,791,"<p><em>For your reference, the Fiscal 2019 Actual, Fiscal 2020 Adopted, and Fiscal 2021 Current Level of Service (CLS) expenditure and position information have been populated below.</em></p><h4><strong>Fiscal 2019 Actual</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>0</td><td>162,601</td><td>162,601</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>0</td><td>2</td><td>2</td></tr></tbody></table><h4><strong>Fiscal 2020 Adopted Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>0</td><td>204,676</td><td>204,676</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>0</td><td>2</td><td>2</td></tr></tbody></table><h4><strong>Fiscal 2021 Current Level of Service Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>0</td><td>207,946</td><td>207,946</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>0</td><td>2</td><td>2</td></tr></tbody></table>"
15009,Service 792: Workforce Services for TANF Recipients,792,"<p><em>For your reference, the Fiscal 2019 Actual, Fiscal 2020 Adopted, and Fiscal 2021 Current Level of Service (CLS) expenditure and position information have been populated below.</em></p><h4><strong>Fiscal 2019 Actual</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>0</td><td>2,656,632</td><td>2,656,632</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>0</td><td>30</td><td>30</td></tr></tbody></table><h4><strong>Fiscal 2020 Adopted Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>0</td><td>3,120,748</td><td>3,120,748</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>0</td><td>32</td><td>32</td></tr></tbody></table><h4><strong>Fiscal 2021 Current Level of Service Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>0</td><td>3,201,944</td><td>3,201,944</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>0</td><td>32</td><td>32</td></tr></tbody></table>"
15010,Service 793: Employment Enhancement Services for Baltimore City Residents,793,"<p><em>For your reference, the Fiscal 2019 Actual, Fiscal 2020 Adopted, and Fiscal 2021 Current Level of Service (CLS) expenditure and position information have been populated below.</em></p><h4><strong>Fiscal 2019 Actual</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>1,051,597</td><td>598,438</td><td>1,650,035</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>5</td><td>7</td><td>12</td></tr></tbody></table><h4><strong>Fiscal 2020 Adopted Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>1,403,333</td><td>580,000</td><td>1,983,333</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>8</td><td>6</td><td>14</td></tr></tbody></table><h4><strong>Fiscal 2021 Current Level of Service Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>1,350,338</td><td>592,643</td><td>1,942,981</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>8</td><td>6</td><td>14</td></tr></tbody></table>"
15011,Service 794: Administration-MOED,794,"<p><em>For your reference, the Fiscal 2019 Actual, Fiscal 2020 Adopted, and Fiscal 2021 Current Level of Service (CLS) expenditure and position information have been populated below.</em></p><h4><strong>Fiscal 2019 Actual</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>650,816</td><td>-24,585</td><td>626,231</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>5</td><td>13</td><td>18</td></tr></tbody></table><h4><strong>Fiscal 2020 Adopted Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>687,758</td><td>326,368</td><td>1,014,126</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>7</td><td>14</td><td>21</td></tr></tbody></table><h4><strong>Fiscal 2021 Current Level of Service Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>841,451</td><td>373,060</td><td>1,214,511</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>7</td><td>14</td><td>21</td></tr></tbody></table>"
15012,Service 795: Workforce Services for Baltimore Residents,795,"<p><em>For your reference, the Fiscal 2019 Actual, Fiscal 2020 Adopted, and Fiscal 2021 Current Level of Service (CLS) expenditure and position information have been populated below.</em></p><h4><strong>Fiscal 2019 Actual</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>325,109</td><td>3,791,654</td><td>4,116,763</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>0</td><td>51</td><td>51</td></tr></tbody></table><h4><strong>Fiscal 2020 Adopted Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>0</td><td>5,394,520</td><td>5,394,520</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>0</td><td>48</td><td>48</td></tr></tbody></table><h4><strong>Fiscal 2021 Current Level of Service Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>0</td><td>5,545,821</td><td>5,545,821</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>0</td><td>48</td><td>48</td></tr></tbody></table>"
15013,Service 796: Workforce Services for Ex-Offenders,796,"<p><em>For your reference, the Fiscal 2019 Actual, Fiscal 2020 Adopted, and Fiscal 2021 Current Level of Service (CLS) expenditure and position information have been populated below.</em></p><h4><strong>Fiscal 2019 Actual</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>156,615</td><td>456,838</td><td>613,453</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>1</td><td>3</td><td>4</td></tr></tbody></table><h4><strong>Fiscal 2020 Adopted Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>186,799</td><td>1,551,450</td><td>1,738,249</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>2</td><td>3</td><td>5</td></tr></tbody></table><h4><strong>Fiscal 2021 Current Level of Service Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>189,796</td><td>1,597,698</td><td>1,787,494</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>2</td><td>3</td><td>5</td></tr></tbody></table>"
15014,Service 797: Workforce Services for Out of School Youth-Youth Opportunity,797,"<p><em>For your reference, the Fiscal 2019 Actual, Fiscal 2020 Adopted, and Fiscal 2021 Current Level of Service (CLS) expenditure and position information have been populated below.</em></p><h4><strong>Fiscal 2019 Actual</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>3,262,248</td><td>291,948</td><td>3,554,196</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>17</td><td>1</td><td>18</td></tr></tbody></table><h4><strong>Fiscal 2020 Adopted Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>3,080,755</td><td>1,244,477</td><td>4,325,232</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>17</td><td>3</td><td>20</td></tr></tbody></table><h4><strong>Fiscal 2021 Current Level of Service Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>3,150,427</td><td>1,294,037</td><td>4,444,464</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>17</td><td>3</td><td>20</td></tr></tbody></table>"
15015,Service 798: YouthWorks Summer Job Program,798,"<p><em>For your reference, the Fiscal 2019 Actual, Fiscal 2020 Adopted, and Fiscal 2021 Current Level of Service (CLS) expenditure and position information have been populated below.</em></p><h4><strong>Fiscal 2019 Actual</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>2,946,285</td><td>3,872,499</td><td>6,818,784</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>7</td><td>1</td><td>8</td></tr></tbody></table><h4><strong>Fiscal 2020 Adopted Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>2,442,735</td><td>7,139,362</td><td>9,582,097</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>7</td><td>1</td><td>8</td></tr></tbody></table><h4><strong>Fiscal 2021 Current Level of Service Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>2,379,462</td><td>7,047,009</td><td>9,426,471</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>7</td><td>1</td><td>8</td></tr></tbody></table>"
15016,Service 800: Workforce Services for WIOA Funded Youth,800,"<p><em>For your reference, the Fiscal 2019 Actual, Fiscal 2020 Adopted, and Fiscal 2021 Current Level of Service (CLS) expenditure and position information have been populated below.</em></p><h4><strong>Fiscal 2019 Actual</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>51,083</td><td>2,277,899</td><td>2,328,982</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>0</td><td>14</td><td>14</td></tr></tbody></table><h4><strong>Fiscal 2020 Adopted Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>0</td><td>2,627,565</td><td>2,627,565</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>0</td><td>14</td><td>14</td></tr></tbody></table><h4><strong>Fiscal 2021 Current Level of Service Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>0</td><td>2,718,221</td><td>2,718,221</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>0</td><td>14</td><td>14</td></tr></tbody></table>"
16502,Service 802: Administration-MOIT ,802,"<p><em>For your reference, the Fiscal 2019 Actual, Fiscal 2020 Adopted, and Fiscal 2021 Current Level of Service (CLS) expenditure and position information have been populated below.</em></p><h4><strong>Fiscal 2019 Actual</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>2,306,681</td><td>0</td><td>2,306,681</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>11</td><td>0</td><td>11</td></tr></tbody></table><h4><strong>Fiscal 2020 Adopted Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>3,194,490</td><td>0</td><td>3,194,490</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>16</td><td>0</td><td>16</td></tr></tbody></table><h4><strong>Fiscal 2021 Current Level of Service Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>3,308,116</td><td>0</td><td>3,308,116</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>16</td><td>0</td><td>16</td></tr></tbody></table>"
15024,Service 803: IT Application Support Services,803,"<p><em>For your reference, the Fiscal 2019 Actual, Fiscal 2020 Adopted, and Fiscal 2021 Current Level of Service (CLS) expenditure and position information have been populated below.</em></p><h4><strong>Fiscal 2019 Actual</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>6,004,148</td><td>0</td><td>6,004,148</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>21</td><td>0</td><td>21</td></tr></tbody></table><h4><strong>Fiscal 2020 Adopted Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>6,219,527</td><td>0</td><td>6,219,527</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>26</td><td>0</td><td>26</td></tr></tbody></table><h4><strong>Fiscal 2021 Current Level of Service Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>6,579,718</td><td>0</td><td>6,579,718</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>25</td><td>0</td><td>25</td></tr></tbody></table>"
15025,Service 804: Call Center Services,804,"<p><em>For your reference, the Fiscal 2019 Actual, Fiscal 2020 Adopted, and Fiscal 2021 Current Level of Service (CLS) expenditure and position information have been populated below.</em></p><h4><strong>Fiscal 2019 Actual</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>7,427,232</td><td>0</td><td>7,427,232</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>65</td><td>0</td><td>65</td></tr></tbody></table><h4><strong>Fiscal 2020 Adopted Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>5,163,500</td><td>0</td><td>5,163,500</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>68</td><td>0</td><td>68</td></tr></tbody></table><h4><strong>Fiscal 2021 Current Level of Service Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>5,494,085</td><td>0</td><td>5,494,085</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>68</td><td>0</td><td>68</td></tr></tbody></table>"
15026,Service 805: Enterprise IT Delivery Services ,805,"<p><em>For your reference, the Fiscal 2019 Actual, Fiscal 2020 Adopted, and Fiscal 2021 Current Level of Service (CLS) expenditure and position information have been populated below.</em></p><h4><strong>Fiscal 2019 Actual</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>7,491,634</td><td>8,535,403</td><td>16,027,037</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>22</td><td>6</td><td>28</td></tr></tbody></table><h4><strong>Fiscal 2020 Adopted Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>8,778,865</td><td>16,515,339</td><td>25,294,204</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>35</td><td>6</td><td>41</td></tr></tbody></table><h4><strong>Fiscal 2021 Current Level of Service Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>9,170,164</td><td>16,968,131</td><td>26,138,295</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>35</td><td>6</td><td>41</td></tr></tbody></table>"
77963,Service 806: Mobile Workforce Center,806,"<p><em>For your reference, the Fiscal 2019 Actual, Fiscal 2020 Adopted, and Fiscal 2021 Current Level of Service (CLS) expenditure and position information have been populated below.</em></p><h4><strong>Fiscal 2019 Actual</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>331,733</td><td>0</td><td>331,733</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>4</td><td>0</td><td>4</td></tr></tbody></table><h4><strong>Fiscal 2020 Adopted Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>548,765</td><td>0</td><td>548,765</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>4</td><td>0</td><td>4</td></tr></tbody></table><h4><strong>Fiscal 2021 Current Level of Service Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>596,956</td><td>0</td><td>596,956</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>4</td><td>0</td><td>4</td></tr></tbody></table>"
14971,"Service 809: Retention, Expansion, and Attraction of Businesses",809,"<p><em>For your reference, the Fiscal 2019 Actual, Fiscal 2020 Adopted, and Fiscal 2021 Current Level of Service (CLS) expenditure and position information have been populated below.</em></p><h4><strong>Fiscal 2019 Actual</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>1,054,731</td><td>91,753</td><td>1,146,484</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>0</td><td>0</td><td>0</td></tr></tbody></table><h4><strong>Fiscal 2020 Adopted Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>2,332,676</td><td>165,769</td><td>2,498,445</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>0</td><td>0</td><td>0</td></tr></tbody></table><h4><strong>Fiscal 2021 Current Level of Service Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>2,386,325</td><td>165,769</td><td>2,552,094</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>0</td><td>0</td><td>0</td></tr></tbody></table>"
16218,Service 810: Real Estate Development,810,"<p><em>For your reference, the Fiscal 2019 Actual, Fiscal 2020 Adopted, and Fiscal 2021 Current Level of Service (CLS) expenditure and position information have been populated below.</em></p><h4><strong>Fiscal 2019 Actual</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>1,878,214</td><td>111,677</td><td>1,989,891</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>0</td><td>0</td><td>0</td></tr></tbody></table><h4><strong>Fiscal 2020 Adopted Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>2,332,676</td><td>165,769</td><td>2,498,445</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>0</td><td>0</td><td>0</td></tr></tbody></table><h4><strong>Fiscal 2021 Current Level of Service Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>2,386,325</td><td>165,769</td><td>2,552,094</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>0</td><td>0</td><td>0</td></tr></tbody></table>"
14973,Service 811: Inner Harbor Coordination,811,"<p><em>For your reference, the Fiscal 2019 Actual, Fiscal 2020 Adopted, and Fiscal 2021 Current Level of Service (CLS) expenditure and position information have been populated below.</em></p><h4><strong>Fiscal 2019 Actual</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>425,000</td><td>0</td><td>425,000</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>0</td><td>0</td><td>0</td></tr></tbody></table><h4><strong>Fiscal 2020 Adopted Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>434,775</td><td>0</td><td>434,775</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>0</td><td>0</td><td>0</td></tr></tbody></table><h4><strong>Fiscal 2021 Current Level of Service Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>444,775</td><td>0</td><td>444,775</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>0</td><td>0</td><td>0</td></tr></tbody></table>"
14975,Service 813: Emerging Technology Center,813,"<p><em>For your reference, the Fiscal 2019 Actual, Fiscal 2020 Adopted, and Fiscal 2021 Current Level of Service (CLS) expenditure and position information have been populated below.</em></p><h4><strong>Fiscal 2019 Actual</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>851,910</td><td>0</td><td>851,910</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>0</td><td>0</td><td>0</td></tr></tbody></table><h4><strong>Fiscal 2020 Adopted Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>621,504</td><td>0</td><td>621,504</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>0</td><td>0</td><td>0</td></tr></tbody></table><h4><strong>Fiscal 2021 Current Level of Service Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>635,799</td><td>0</td><td>635,799</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>0</td><td>0</td><td>0</td></tr></tbody></table>"
14977,Service 815: Live Baltimore,815,"<p><em>For your reference, the Fiscal 2019 Actual, Fiscal 2020 Adopted, and Fiscal 2021 Current Level of Service (CLS) expenditure and position information have been populated below.</em></p><h4><strong>Fiscal 2019 Actual</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>737,484</td><td>0</td><td>737,484</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>0</td><td>0</td><td>0</td></tr></tbody></table><h4><strong>Fiscal 2020 Adopted Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>584,865</td><td>0</td><td>584,865</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>0</td><td>0</td><td>0</td></tr></tbody></table><h4><strong>Fiscal 2021 Current Level of Service Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>598,317</td><td>0</td><td>598,317</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>0</td><td>0</td><td>0</td></tr></tbody></table>"
