Service ID,Service Name,Type,PMID,Priority Measure,2015,2016,2017,2018,2019,2020,FY 2015,FY 2016,FY 2017,FY 2018,FY 2019,FY 2020
15061,Service 675: Engineering and Construction Management - Water and Wastewater,Effectiveness,335795,Total # of water quality complaints during the reporting period per 1000 water accounts,0,0,0,1.06,1.06,1.06,0,0,0,0,0,0
15061,Service 675: Engineering and Construction Management - Water and Wastewater,Effectiveness,335796,Total # of WICs (Water in Cellar) during reporting period per 100 customer accounts,0,0,0,0.16,0.16,0.16,0,0,0,0,0,0
15064,Service 645: Aquatics,Output,154159,Total # of visitors to outdoor pools,0,250000,250000,250000,100000,100000,0,0,0,0,0,0
15064,Service 645: Aquatics,Efficiency,154160,% of operating costs recouped through earned revenue,5,5,5,5,5,5,0,0,0,0,0,0
15064,Service 645: Aquatics,Effectiveness,154161,% of pools meeting maintenance standards,100,100,100,100,100,100,0,0,0,0,0,0
15064,Service 645: Aquatics,Outcome,154162,% of citizens who are satisfied or very satisfied with City-run swimming pools,60,60,60,0,0,0,0,0,0,0,0,0
15064,Service 645: Aquatics,Rec & Parks,408677,Attendance at regional outdoor pools,0,0,0,0,,0,0,0,0,0,0,0
15064,Service 645: Aquatics,Rec & Parks,408678,Attendance at neighborhood pools,0,0,0,0,,0,0,0,0,0,0,0
15065,Service 646: Park Maintenance,Outcome,92185,% of citizens satisfied or very satisfied with City park maintenance,75,60,60,0,0,0,0,0,0,0,0,0
15065,Service 646: Park Maintenance,Effectiveness,92186,# of playgrounds with 100% functional components,100,100,100,82,92,85,0,0,0,0,0,0
15065,Service 646: Park Maintenance,Output,92188,# of City-maintained park playgrounds,118,118,119,120,120,120,0,0,0,0,0,0
15066,Service 647: Youth and Adult Sports,Efficiency,92183,% of operating costs recovered from sports programs,0,30,30,20,20,20,0,0,0,0,0,0
15066,Service 647: Youth and Adult Sports,Output,92184,# of participants enrolled in a Youth & Adult sports program,0,20000,20000,11600,12760,13000,0,0,0,0,0,0
15066,Service 647: Youth and Adult Sports,Effectiveness,154166,% of total program enrollees who have participated in at least one Youth & Adult sports program in the past,0,80,80,40,40,50,0,0,0,0,0,0
15066,Service 647: Youth and Adult Sports,Outcome,154167,% of participants who are satisfied or very satisfied with organized sports programming,0,75,75,75,80,80,0,0,0,0,0,0
15067,Service 648: Community Recreation Centers,Outcome,92177,% of residents who are satisfied or very satisfied with quality of City operated Recreation Centers,50,50,60,0,0,0,0,0,0,0,0,0
15067,Service 648: Community Recreation Centers,Output,154168,Total # of youth aged 5-13 enrolled in summer recreation camps,0,3000,3200,3200,3500,4000,0,0,0,0,0,0
15067,Service 648: Community Recreation Centers,Output,154169,Total # of youth aged 5-13 enrolled in after school recreation programs during the school year,0,2000,2100,2100,2300,2500,0,0,0,0,0,0
15067,Service 648: Community Recreation Centers,Output,154170,Total # of individuals aged 18 and above enrolled in at least one activity at the Recreation Centers,0,72000,75000,0,10000,12000,0,0,0,0,0,0
15067,Service 648: Community Recreation Centers,Effectiveness,154171,% of recreational programming at capacity,0,80,90,90,95,95,0,0,0,0,0,0
15068,Service 649: Special Facilities Management,Efficiency,98101,% of operating costs recovered with earned revenue,0,0,0,0,0,0,0,100,100,100,100,100
15068,Service 649: Special Facilities Management,Output,154172,Total # of visitors to special facilities (annual),0,75000,90000,130000,150000,165000,0,0,0,0,0,0
15069,Service 650: Horticulture,Output,92173,# of City farm plots rented and in active use,0,761,766,715,715,675,0,0,0,0,0,0
15069,Service 650: Horticulture,Output,92174,Total # of users of Cylburn Arboretum,0,37000,38500,40000,40000,38000,0,0,0,0,0,0
15069,Service 650: Horticulture,Efficiency,97964,% Operating cost of public gardens recovered from earned revenue,0,0,0,0,0,0,0,35,32,25,25,25
15069,Service 650: Horticulture,Outcome,154173,% of attendees who rated their visit to the Conservatory as good or excellent,0,75,80,80,80,85,0,0,0,0,0,0
15069,Service 650: Horticulture,Output,196474,Total # of users at Rawlings Conservatory,0,32000,29500,28000,29500,32000,0,0,0,0,0,0
15070,Service 651: Recreation for Seniors,Output,154176,Total attendance at seniors recreation programming events,0,6000,6500,6800,6800,6800,0,0,0,0,0,0
15070,Service 651: Recreation for Seniors,Efficiency,154194,% of senior recreation events at capacity,0,80,80,80,80,80,0,0,0,0,0,0
15070,Service 651: Recreation for Seniors,Effectiveness,154195,% of senior participants who said they were satisfied or very satisfied with recreational programming,0,80,80,80,80,80,0,0,0,0,0,0
15070,Service 651: Recreation for Seniors,Outcome,154196,% of senior participants who reported that participation in recreational programming improved their overall health and well-being,0,80,80,80,80,80,0,0,0,0,0,0
15071,Service 652: Therapeutic Recreation,Outcome,92164,% of Participants and caregivers who reported that participation in therapeutic programming improved their overall health and well-being,0,80,80,80,80,80,0,0,0,0,0,0
15071,Service 652: Therapeutic Recreation,Output,154263,Total attendance at therapeutic programming events,16000,17000,18000,18500,20000,23000,0,0,0,0,0,0
15071,Service 652: Therapeutic Recreation,Efficiency,154264,% of therapeutic events at capacity,0,75,90,90,90,90,0,0,0,0,0,0
15071,Service 652: Therapeutic Recreation,Outcome,154265,% of participants and caregivers who said they were satisfied or very satisfied with therapeutic programming,0,80,80,90,95,95,0,0,0,0,0,0
15072,Service 653: Park Programs & Events,Output,92160,Total attendance at park programs and events (annual),30000,33000,39000,55000,150000,170000,0,0,0,0,0,0
15072,Service 653: Park Programs & Events,Output,92161,# of park permits issued.,1700,1700,2000,2000,2000,2000,0,0,0,0,0,0
15072,Service 653: Park Programs & Events,Efficiency,154266,% of operating costs recovered from earned revenue,100,100,100,100,100,100,0,0,0,0,0,0
15072,Service 653: Park Programs & Events,Outcome,154267,$ value of volunteer hours worked across all programming,4840000,4960000,5650000,5178000,5350000,5350000,0,0,0,0,0,0
15072,Service 653: Park Programs & Events,Outcome,154285,% of citizens reporting they feel safe or very safe in parks during the day,78,78,78,0,0,0,0,0,0,0,0,0
15073,Service 654: Urban Forestry,Outcome,92155,% Baltimore's urban tree canopy,0,28,28,28,28,28,0,0,0,0,0,0
15073,Service 654: Urban Forestry,Effectiveness,154158,# of tree maintenance SRs received,0,10500,10500,10500,10300,10300,0,0,0,0,0,0
15073,Service 654: Urban Forestry,Output,154549,Total # of trees planted by City crews,0,750,750,1650,2000,2000,0,0,0,0,0,0
15073,Service 654: Urban Forestry,Efficiency,154550,% of tree maintenance work that is proactive,0,22,33,33,38,38,0,0,0,0,0,0
15073,Service 654: Urban Forestry,Effectiveness,154551,% of trees remaining healthy two years after planting,0,85,85,94,95,95,0,0,0,0,0,0
15074,Service 500: Street Lighting,Outcome,92258,% of citizens rating street lighting services 'good' or 'excellent',75,75,75,75,75,75,0,0,0,0,0,0
15074,Service 500: Street Lighting,Effectiveness,92259,% of inspected streets meeting City roadway lighting standards,90,90,60,60,60,60,0,0,0,0,0,0
15074,Service 500: Street Lighting,Effectiveness,92260,% of street light outages repaired within 4 days,95,95,89,90,95,90,0,0,0,0,0,0
15074,Service 500: Street Lighting,Efficiency,92261,Average annual electricity cost ($) per street light,97.67,93.15,84.34,91.45,91.45,83.47,0,0,0,0,0,0
15074,Service 500: Street Lighting,Output,92262,# of street light outage service requests completed,800,800,810,803,803,803,0,0,0,0,0,0
15075,Service 548: Conduits,Output,336473,# of inspections for cable removal and installation,0,0,0,630,693,762,0,0,0,0,0,0
15075,Service 548: Conduits,Output,336474,# of manhole inspections,0,0,0,600,660,250,0,0,0,0,0,0
15075,Service 548: Conduits,Output,336475,# of linear feet of conduit rehabilitated,0,0,0,50000,55000,60500,0,0,0,0,0,0
15075,Service 548: Conduits,Efficiency,336476,% of ROW permit applications reviewed within 15 days,0,0,0,95,97,98,0,0,0,0,0,0
15077,Service 682: Parking Management,Outcome,92249,% of City residents who say finding parking in their neighborhood is a serious or very serious problem,19,19,19,19,19,19,0,0,0,0,0,0
15077,Service 682: Parking Management,Effectiveness,92250,Revenue collected annually per space at City-owned off-street parking facilities,2636,2715,2875,2692,3179,2763,0,0,0,0,0,0
15077,Service 682: Parking Management,Effectiveness,92251,Total parking meter revenue collected,13500000,15006559,16607889,18268677,17000000,13762911,0,0,0,0,0,0
15077,Service 682: Parking Management,Effectiveness,92252,# of disability placards reported stolen in Baltimore City,32,13,33,30,35,37,0,0,0,0,0,0
15077,Service 682: Parking Management,Output,92253,"Total # of on-street parking permits distributed, including: residential, visitor, Official, and church permits",32325,32675,33000,34250,28639,34329,0,0,0,0,0,0
15078,Service 683: Street Management,Outcome,92244,% of citizens rating street and sidewalk maintenance as good or excellent,29,32,30,30,30,30,0,0,0,0,0,0
15078,Service 683: Street Management,Effectiveness,92245,% of streets meeting acceptable pavement condition standard,62,62,64,65,65,65,0,0,0,0,0,0
15078,Service 683: Street Management,Efficiency,92246,% of potholes repaired within 48 hours of reporting,100,100,95,100,100,100,0,0,0,0,0,0
15078,Service 683: Street Management,Efficiency,92247,Cost per lane mile ($) resurfaced by internal crews,131371,131371,121642,127614,127614,127614,0,0,0,0,0,0
15078,Service 683: Street Management,Output,92248,Total # of lane miles resurfaced by internal crews,60,60,60,60,50,40,0,0,0,0,0,0
15079,Service 684: Traffic Management,Effectiveness,126871,Average % of traffic signals communicating with Traffic Management Center 90% or more of the time,0,0,43,43,43,43,0,0,0,0,0,0
15079,Service 684: Traffic Management,Outcome,336499,# of serious injury/fatal crashes,0,0,0,375,350,350,0,0,0,0,0,0
15079,Service 684: Traffic Management,Efficiency,336500,% of lane closure/road closure permits processed within 15 days,0,0,0,80,90,90,0,0,0,0,0,0
15079,Service 684: Traffic Management,Efficiency,336501,% of Traffic Signals repaired within 12 hours of reporting,0,0,0,70,75,75,0,0,0,0,0,0
15080,Service 685: Special Events,Output,92239,"# of events served with set-up and breakdown of booths, etc.",250,250,296,328,328,328,0,0,0,0,0,0
15080,Service 685: Special Events,Output,96682,# of street vendor licenses issued (including food trucks),0,0,225,225,225,180,0,0,0,0,0,0
15080,Service 685: Special Events,Efficiency,96683,"% of large special events (community block party, Artscape, etc.) applications that met the estimated delivery date (45 days)",0,60,95,95,85,85,0,0,0,0,0,0
15080,Service 685: Special Events,Efficiency,96710,% of large special event applications entered into the system within 7 days,90,90,90,100,85,90,0,0,0,0,0,0
15081,Service 687: Inner Harbor Services-DOT,Outcome,92235,% of citizens rating the Inner Harbor appearance as good or excellent,0,60,67,67,60,60,0,0,0,0,0,0
15081,Service 687: Inner Harbor Services-DOT,Effectiveness,92236,% of light repairs completed on time,75,100,100,100,97,90,0,0,0,0,0,0
15081,Service 687: Inner Harbor Services-DOT,Effectiveness,92237,% of watering points accessible to docking boats operating every week,100,100,100,100,100,100,0,0,0,0,0,0
15082,Service 688: Snow and Ice Control,Outcome,92231,% of citizens rating snow removal services as good or excellent,60,85,62,62,62,62,0,0,0,0,0,0
15082,Service 688: Snow and Ice Control,Effectiveness,92232,% of primary roadways at wet pavement within 8 hours of end of weather event,100,100,100,100,100,100,0,0,0,0,0,0
15082,Service 688: Snow and Ice Control,Efficiency,92233,% of snow equipment out of service during snow event,0,10,12,13,11,9,0,0,0,0,0,0
15082,Service 688: Snow and Ice Control,Output,92234,"# of lane miles plowed, salted, or sanded annually",22000,22000,22000,22000,22000,22000,0,0,0,0,0,0
15082,Service 688: Snow and Ice Control,Efficiency,336503,% of Service Requests closed within 12 hours of the end of a weather event,0,0,0,90,90,90,0,0,0,0,0,0
15083,Service 689: Vehicle Impounding and Disposal,Effectiveness,92227,# of property damage claims filed,20,30,22,25,30,30,0,0,0,0,0,0
15083,Service 689: Vehicle Impounding and Disposal,Effectiveness,92228,Average # of minutes wait time for customer vehicle retrieval,15,20,20,20,20,20,0,0,0,0,0,0
15083,Service 689: Vehicle Impounding and Disposal,Efficiency,92229,$ revenue generated per $ spent annually from vehicle auctions,12.5,13,13,13,13,13,0,0,0,0,0,0
15083,Service 689: Vehicle Impounding and Disposal,Output,92230,# of vehicles impounded and towed,32150,33000,31775,30926,30926,30926,0,0,0,0,0,0
15083,Service 689: Vehicle Impounding and Disposal,Effectiveness,126429,$ revenue generated per vehicle auctioned,0,600,500,500,500,500,0,0,0,0,0,0
15083,Service 689: Vehicle Impounding and Disposal,Effectiveness,336504,Total $ paid in damage claims ,0,0,0,31000,33000,45000,0,0,0,0,0,0
15084,Service 690: Sustainable Transportation,Outcome,92223,% of bikeshare rides replacing car trips,0,10,10,10,0,0,0,0,0,0,0,0
15084,Service 690: Sustainable Transportation,Effectiveness,92224,# of Circulator riders annually,4600000,4200000,3842000,3857000,3857000,3000000,0,0,0,0,0,0
15084,Service 690: Sustainable Transportation,Efficiency,92225,Average # of minutes headway for Circulator during rush hour,14.4,14.4,16.4,13.4,15,15,0,0,0,0,0,0
15084,Service 690: Sustainable Transportation,Output,92226,# of miles of new bike infrastructure constructed,0,16,8,8.3,10,10,0,0,0,0,0,0
15084,Service 690: Sustainable Transportation,Outcome,336505,# of miles ridden through bikeshare (monthly average),0,0,0,5000,3500,5000,0,0,0,0,0,0
15084,Service 690: Sustainable Transportation,Effectiveness,336506,# of bikeshare members/accounts (monthly average),0,0,0,1580,1738,0,0,0,0,0,0,0
15085,Service 691: Public Right of Way Landscape Management,Effectiveness,92219,Median mowing cycle (# of days),14,14,14,14,14,14,0,0,0,0,0,0
15085,Service 691: Public Right of Way Landscape Management,Effectiveness,92220,% of median strips mowed on schedule per cycle,100,100,100,100,100,100,0,0,0,0,0,0
15085,Service 691: Public Right of Way Landscape Management,Efficiency,92221,Average $ cost per maintained segment of right-of-way,0,0,211,202,202,202,0,0,0,0,0,0
15085,Service 691: Public Right of Way Landscape Management,Output,92222,# of segments of right-of-way maintained annually,0,0,3150,3960,3960,3960,0,0,0,0,0,0
15086,Service 692: Bridge and Culvert Management,Outcome,92213,Average Bridge Sufficiency Rating,79,80,77,78.5,78,78,0,0,0,0,0,0
15086,Service 692: Bridge and Culvert Management,Effectiveness,92214,% of bridges with a Bridge Sufficiency Rating below 50,8,7,10,11,9,10,0,0,0,0,0,0
15086,Service 692: Bridge and Culvert Management,Effectiveness,92215,% of City bridges under preventative maintenance per year,7,7,6,6,5,5,0,0,0,0,0,0
15086,Service 692: Bridge and Culvert Management,Output,126430,# of major bridge repairs performed,0,10,15,25,10,10,0,0,0,0,0,0
15087,Service 693: Parking Enforcement,Effectiveness,92211,% of parking complaint service requests closed on time,98,100,100,100,100,100,0,0,0,0,0,0
15087,Service 693: Parking Enforcement,Output,92212,# of vehicles booted,7000,7260,8191,8506,8506,6700,0,0,0,0,0,0
15087,Service 693: Parking Enforcement,Output,92217,# of citations Issued,360000,365000,388737,365058,365000,326600,0,0,0,0,0,0
15088,Service 694: Survey Control,Effectiveness,92208,% of survey control stations reset,100,100,100,100,100,100,0,0,0,0,0,0
15088,Service 694: Survey Control,Efficiency,92209,# of field crew days needed to reset 20 traverse stations,4,4,3,2,2,3,0,0,0,0,0,0
15088,Service 694: Survey Control,Output,92210,# of control stations replaced,225,225,500,500,500,300,0,0,0,0,0,0
15089,Service 695: Dock Master,Output,92207,# of marina dockings,2750,2000,1517,1517,750,575,0,0,0,0,0,0
15089,Service 695: Dock Master,Efficiency,92295,# of “rascal” dockings per year,0,0,0,0,54,3,0,0,0,0,0,0
15089,Service 695: Dock Master,Outcome,92776,% of Dockmaster operations supported with docking fee revenue,55,60,43,43,50,40,0,0,0,0,0,0
15089,Service 695: Dock Master,Effectiveness,92777,% of marina customers who said they were satisfied or very satisfied with service received,100,90,100,100,100,0,0,0,0,0,0,0
15089,Service 695: Dock Master,Efficiency,126431,% of docking capacity booked during peak season,0,45,37,37,37,15,0,0,0,0,0,0
15090,Service 696: Street Cuts Management,Effectiveness,92781,# of street cuts,5500,5500,8236,24423,24423,24423,0,0,0,0,0,0
15090,Service 696: Street Cuts Management,Outcome,94775,Citywide Pavement Condition index,62,62,64,64,65,65,0,0,0,0,0,0
15090,Service 696: Street Cuts Management,Effectiveness,94776,% of street cuts determined to be improper during inspection,6,2,6,5,5,5,0,0,0,0,0,0
15090,Service 696: Street Cuts Management,Efficiency,126432,Average # of hours between street cut SR received and inspection completed,0,24,24,24,24,24,0,0,0,0,0,0
15091,Service 697: Traffic Safety,Output,97089,# of students annually visiting Safety City,34000,34000,31657,31657,31657,2100,0,0,0,0,0,0
15091,Service 697: Traffic Safety,Efficiency,97090,Average $ cost per sign fabricated and installed,60,55,261,223,223,245,0,0,0,0,0,0
15091,Service 697: Traffic Safety,Effectiveness,97091,# of crosswalks striped annually,650,250,200,192,188,180,0,0,0,0,0,0
15091,Service 697: Traffic Safety,Outcome,126433,% of personal injury accidents involving pedestrians,0,19,19,14,14,14,0,0,0,0,0,0
15091,Service 697: Traffic Safety,Output,336508,# of school presentations on traffic safety,0,0,0,330,350,180,0,0,0,0,0,0
15092,Service 747: Register and License Properties and Contractors,Output,97588,# number of burglar alarm accounts created,40000,40000,10000,10000,10000,11000,0,0,0,0,0,0
15092,Service 747: Register and License Properties and Contractors,Efficiency,398290,% of property registrations issued on time,0,0,0,0,70,70,0,0,0,0,0,0
15092,Service 747: Register and License Properties and Contractors,Effectiveness,398291,% of all rental properties licensed (FY),0,0,0,0,0,70,0,0,0,0,0,0
15092,Service 747: Register and License Properties and Contractors,Output,398292,# of rental properties licensed (FY),0,0,0,0,45000,45000,0,0,0,0,0,0
15092,Service 747: Register and License Properties and Contractors,Outcome,398293,% of properties receiving a license for 2 or more years  ,0,0,0,0,0,100,0,0,0,0,0,0
15093,Service 656: Wage Investigation and Enforcement,Outcome,97769,% of restitution and penalty collected,75,50,50,60,70,60,0,0,0,0,0,0
15093,Service 656: Wage Investigation and Enforcement,Effectiveness,97770,% of wage cases closed in under 6 months,60,75,75,80,80,83,0,0,0,0,0,0
15093,Service 656: Wage Investigation and Enforcement,Efficiency,97771,# of months to complete a case (average),6,6,6,5,6,5,0,0,0,0,0,0
15093,Service 656: Wage Investigation and Enforcement,Output,97772,# of complaints and violations,375,375,375,375,300,375,0,0,0,0,0,0
15093,Service 656: Wage Investigation and Enforcement,Outcome,98392,$ value of restitution and penalties assessed,140000,140000,90000,120000,131000,150000,0,0,0,0,0,0
15095,Service 734: Design and Construction/Capital Projects Division,Efficiency,92994,% of projects with change orders that exceed construction contingency,10,10,10,10,10,10,0,0,0,0,0,0
15095,Service 734: Design and Construction/Capital Projects Division,Effectiveness,92995,% of design completed on time,85,85,87,87,87,87,0,0,0,0,0,0
15095,Service 734: Design and Construction/Capital Projects Division,Effectiveness,92996,% of design completed within budget,90,90,92,92,92,92,0,0,0,0,0,0
15095,Service 734: Design and Construction/Capital Projects Division,Effectiveness,92997,% of construction completed on time,75,77,80,80,80,80,0,0,0,0,0,0
15095,Service 734: Design and Construction/Capital Projects Division,Effectiveness,92998,% of construction completed within budget,82,85,87,87,87,87,0,0,0,0,0,0
15100,Service 717: Environmental Inspection Services,Effectiveness,93086,% of mandated food service facility inspections completed,100,65,65,80,65,65,0,0,0,0,0,0
15100,Service 717: Environmental Inspection Services,Effectiveness,93087,%  of complaints closed on time,100,100,100,100,100,100,0,0,0,0,0,0
15100,Service 717: Environmental Inspection Services,Effectiveness,93088,Average # of days to receive a final plan review inspection after request,30,30,10,8,8,8,0,0,0,0,0,0
15100,Service 717: Environmental Inspection Services,Effectiveness,93089,# of second/repeat violations issued,4720,500,300,300,300,800,0,0,0,0,0,0
15100,Service 717: Environmental Inspection Services,Efficiency,93090,% of mandated swimming pool and spa inspections completed,100,100,100,100,100,100,0,0,0,0,0,0
15104,Service 771: Benefits Administration,Effectiveness,92557,% of employees engaging in Wellness programs,1,2,10,15,20,35,0,0,0,0,0,0
15104,Service 771: Benefits Administration,Outcome,92559,% of EAP cases successfully resolved (based on returns for the same reason),98,98,98,97,97,96,0,0,0,0,0,0
15104,Service 771: Benefits Administration,Effectiveness,99304,% of benefit eligible employees who believe that the benefits comparison tool is helpful,0,70,70,75,85,85,0,0,0,0,0,0
15104,Service 771: Benefits Administration,Output,126115,# of employees & retirees successfuly contacted through Open Enrollment outreach efforts,35000,35000,35500,36000,37000,37000,0,0,0,0,0,0
15127,Service 707: Risk Management for Employee Injuries,Output,93023,# of Random Drug/Alcohol Tests Completed,3100,3500,3500,3500,3500,3500,0,0,0,0,0,0
15127,Service 707: Risk Management for Employee Injuries,Output,196482,$ (in millions) associated with motor vehicle accident injuries (excluding Police and Fire),0,0,3000000,3000000,3000000,3000000,0,0,0,0,0,0
15127,Service 707: Risk Management for Employee Injuries,Outcome,197476,# of Claims received annually (per 100 employees),0,0,15,15,15,15,0,0,0,0,0,0
15127,Service 707: Risk Management for Employee Injuries,Effectiveness,197478,Claim $ per employee,0,0,2711,2715,2715,2715,0,0,0,0,0,0
15513,Service 446: Family League: Community School Programs and Out of School Time,Outcome,94328,% Out of School Time participants who are not chronically absent from school (miss 20 days or fewer of school),0,0,0,0,0,0,90,90,90,90,90,90
15513,Service 446: Family League: Community School Programs and Out of School Time,Effectiveness,94330,% average daily attendance in Out of School Time programs,0,0,0,0,0,0,90,90,90,90,93,75
15513,Service 446: Family League: Community School Programs and Out of School Time,Efficiency,94331,"$ Grant dollars, services, and resources leveraged",0,0,0,0,0,0,13500000,21000000,23630000,24000000,24500000,31000000
15513,Service 446: Family League: Community School Programs and Out of School Time,Effectiveness,97691,"% of Community School parents that rate parent-family involvement at their school as favorable, as measured by annual School Climate Survey",0,0,0,0,0,0,0,86,89,90,90,90
15513,Service 446: Family League: Community School Programs and Out of School Time,Output,97692,# of youth served in Community Schools and community-based Out of School Time programs,0,0,0,0,0,0,0,25000,29000,29800,25000,25500
15515,Service 385a: Family League: Pre and Post Natal Services,Output,94323,# of unduplicated families that receive Family League funded home visiting services,0,0,0,0,0,0,520,520,550,550,550,440
15515,Service 385a: Family League: Pre and Post Natal Services,Effectiveness,97687,% of children receiving home visiting services that have a completed social/emotional development screening at recommended intervals,0,0,0,0,0,0,0,50,55,55,55,55
15515,Service 385a: Family League: Pre and Post Natal Services,Outcome,97688,% of women who report smoking in pregnancy citywide,11,10.9,10.8,10.7,10.5,10.4,0,0,0,0,0,0
15515,Service 385a: Family League: Pre and Post Natal Services,Outcome,97689,% of babies with low birth weight citywide,11.7,11.5,11.4,11.3,11.2,11.1,0,0,0,0,0,0
15515,Service 385a: Family League: Pre and Post Natal Services,Outcome,97690,"% of children in home visiting programs who exhibit developmentally on-track social behavior, emotion regulation, and emotional well-being",0,0,0,0,0,0,0,40,80,80,80,80
15516,Service 385b: Legal Aid,Output,94318,# of clients receiving brief advice or legal representation in a housing-related matter involving landlord/tenant cases,2150,2200,1125,1200,1200,1100,0,0,0,0,0,0
15516,Service 385b: Legal Aid,Outcome,94321,# of evictions prevented,0,0,0,0,0,0,80,80,140,80,70,75
15516,Service 385b: Legal Aid,Effectiveness,94322,# of new partnerships established with government and community-based agencies,0,0,0,0,0,0,10,10,60,25,15,20
15516,Service 385b: Legal Aid,Output,94779,# of outreach sessions conducted with tenant groups,90,90,120,90,90,90,0,0,0,0,0,0
15516,Service 385b: Legal Aid,Output,94780,# of clients receiving information and/or referrals for a housing related matter,1350,1350,1600,1600,1600,1100,0,0,0,0,0,0
16218,Service 810: Real Estate Development,Output,92122,Total value of all projects in BDC real estate development pipeline expected to close,393500000,750000000,750000000,127000000,400000000,210000000,0,0,0,0,0,0
16218,Service 810: Real Estate Development,Output,92793,# of commercial corridor facades completed,25,30,33,33,33,33,0,0,0,0,0,0
16218,Service 810: Real Estate Development,Outcome,97548,$ value of private investment per dollar of public investment,10,10,10,10,25,25,0,0,0,0,0,0
16218,Service 810: Real Estate Development,Effectiveness,97549,# of new permanent jobs per $1 million of public investment,31,8,8,230,2,19.9,0,0,0,0,0,0
16218,Service 810: Real Estate Development,Efficiency,97550,$ ratio of private investment per FTE (in millions),1600000,1600000,1750000,6900000,25000000,15500000,0,0,0,0,0,0
16218,Service 810: Real Estate Development,Outcome,97551,Total of all taxes at phase-in generated by BDC-controlled development projects,4500000,5000000,5000000,970000,4000000,2940000,0,0,0,0,0,0
23817,Service 617: Criminal Justice Coordination,Output,394371,# of collaborative working groups,0,0,0,0,28,30,0,0,0,0,0,0
23817,Service 617: Criminal Justice Coordination,Outcome,394373,# of juvenile shooting and homicide victims in Baltimore City,0,0,0,0,40,40,0,0,0,0,0,0
23817,Service 617: Criminal Justice Coordination,Output,394381,# of individuals who received human trafficking prevention and enforcement training,0,0,0,0,1700,1700,0,0,0,0,0,0
23817,Service 617: Criminal Justice Coordination,Outcome,394383,# of (adult) homicide and shooting victims who were under state parole and probation supervision,0,0,0,0,181,181,0,0,0,0,0,0
23818,Service 618: Neighborhood Safety & Engagement,Outcome,92412,# of victims served,0,0,0,0,70,70,0,0,0,0,0,0
23818,Service 618: Neighborhood Safety & Engagement,Output,126556,# of non-custodial parent and child interactions supervised at the visitation center,150,175,375,400,400,390,0,0,0,0,0,0
23818,Service 618: Neighborhood Safety & Engagement,Output,394431,# of conflict mediations conducted through Safe Streets,0,0,840,840,840,1500,0,0,0,0,0,0
23818,Service 618: Neighborhood Safety & Engagement,Effectiveness,394432,# of Roca participants re-arrested,0,0,0,0,35,35,0,0,0,0,0,0
23818,Service 618: Neighborhood Safety & Engagement,Output,394433,# of young male Roca participants,0,0,0,0,100,175,0,0,0,0,0,0
23822,Service 725: Community Services for Seniors,Output,126577,# of seniors receiving home-delivered meals,550,550,550,550,550,550,0,0,0,0,0,0
23822,Service 725: Community Services for Seniors,Output,126578,# of seniors receiving community-served meals,4000,4000,5000,5000,5000,5000,0,0,0,0,0,0
23822,Service 725: Community Services for Seniors,Output,126579,# of seniors receiving transportation subsidies through the Taxi Card program,4664,4664,4664,4664,4664,4664,0,0,0,0,0,0
23822,Service 725: Community Services for Seniors,Effectiveness,126580,% of congregate meal participants reporting satisfaction with community-based meal quality,80,80,90,90,90,90,0,0,0,0,0,0
24352,Service 155: Retirement Savings Plan,Efficiency,129848,% of participants with managed plans who have personalized their accounts,0,90,90,90,90,90,0,0,0,0,0,0
24352,Service 155: Retirement Savings Plan,Outcome,129849,% of City employees saving at least 10% of salary towards retirement,0,90,25,25,25,50,0,0,0,0,0,0
24352,Service 155: Retirement Savings Plan,Effectiveness,336464,#of new participant enrollments in the DCP,0,0,0,180,205,205,0,0,0,0,0,0
24352,Service 155: Retirement Savings Plan,Effectiveness,336465,% of plan members with allocations to three or more asset classes,0,0,0,82,85,85,0,0,0,0,0,0
24352,Service 155: Retirement Savings Plan,Output,336466,# of City employees attending an educational seminar or presentation,0,0,0,710,785,785,0,0,0,0,0,0
24380,Service 627: Emergency Communications,Output,99719,# of 911 calls for service,800000,720000,816872,845500,850500,700000,0,0,0,0,0,0
24380,Service 627: Emergency Communications,Efficiency,99764,% of calls for service diverted from Patrol to Telephone Reporting Unit ,13.89,13.89,3.67,3.55,5,15,0,0,0,0,0,0
24380,Service 627: Emergency Communications,Efficiency,133891,% of priority 1 calls for service dispatched to officers in less than 60 seconds,0,90,90,15,10,75,0,0,0,0,0,0
42976,Service 817: Orphans' Court,Output,209085,# of hearings,0,0,0,0,0,0,1500,1570,2000,2000,2300,2600
42976,Service 817: Orphans' Court,Output,209090,# of pleadings,0,0,0,0,0,0,9000,8900,8900,8500,9000,9500
42976,Service 817: Orphans' Court,Efficiency,209171,# of hearings per judge,0,0,0,0,0,0,500,500,600,666,680,720
42976,Service 817: Orphans' Court,Effectiveness,209172,# of pleadings reviewed within 3 days,0,0,0,0,0,0,8100,6968,7800,7800,7850,7900
42976,Service 817: Orphans' Court,Output,209173,# of guardians appointed,0,0,0,0,0,0,10,10,15,25,25,25
70123,Performance Measures,Output,92217,# of citations Issued,360000,365000,388737,365058,365000,326600,0,0,0,0,0,0
70123,Performance Measures,Efficiency,92225,Average # of minutes headway for Circulator during rush hour,14.4,14.4,16.4,13.4,15,15,0,0,0,0,0,0
